/Vd X,/Vd Y
7.609626377510863e-07,1.25107398943195
7.61544463845161e-07,1.25095855949191
7.621839974163561e-07,1.2503672864611
7.629006734310303e-07,1.249175428510813
7.638554489617723e-07,1.246833867622066
7.642634565813249e-07,1.245593816237774
7.6507947182043e-07,1.242767733948525
7.654852622969193e-07,1.241209384840868
7.662968432498978e-07,1.237858597740399
7.667375155590782e-07,1.235927786383736
7.676188601774391e-07,1.231903304481648
7.681467372060985e-07,1.229411598752552
7.690230462556568e-07,1.225192766716432
7.698387055212699e-07,1.221206328877282
7.705086180692985e-07,1.217904942760408
7.71249728036998e-07,1.214236056147245
7.725216695882604e-07,1.207919839097911
7.736837625972186e-07,1.202138929944418
7.74633080325579e-07,1.197415379506545
7.752110293923658e-07,1.194541402307058
7.755817833534458e-07,1.192699283878442
7.759681125438964e-07,1.190781770147278
7.762635317046842e-07,1.189317181542102
7.765675310373184e-07,1.187811890814199
7.769607879570366e-07,1.18586786828017
7.772791593679757e-07,1.184297050703709
7.776164940011061e-07,1.182636016564387
7.780435929972535e-07,1.180538633141042
7.785961031601391e-07,1.177836267607623
7.793230706345612e-07,1.174302949646995
7.802994519599847e-07,1.16960662061677
7.816311367394973e-07,1.163316799073494
7.828811247846069e-07,1.157560878737398
7.841273687204522e-07,1.151992387389769
7.85446891567691e-07,1.146310608475586
7.868276833102396e-07,1.140629854001976
7.88287126511402e-07,1.134949259613248
7.89143563255701e-07,1.13177928937819
7.900000000000001e-07,1.128736911731966
7.904116812521996e-07,1.127403799404178
7.912350437565987e-07,1.124975835216056
7.92881768765397e-07,1.121273255322269
7.947720192620445e-07,1.118991887664017
7.969238109369747e-07,1.119001441067212
7.984619054684874e-07,1.120722408298266
8.000000000000001e-07,1.12388030644634
8.004652742150716e-07,1.125011763972634
8.013958226452148e-07,1.127176716365686
8.032569195055011e-07,1.131041603699861
8.060031254588636e-07,1.135594386850108
8.080015627294318e-07,1.138049944490761
8.1e-07,1.139788782324463
8.105595088314886e-07,1.140244523843101
8.116785264944659e-07,1.141322087279709
8.139165618204204e-07,1.144271280285418
8.170244757847389e-07,1.150160481788375
8.204922312005846e-07,1.159174439431048
8.241902243099543e-07,1.171569954819615
8.280280235285967e-07,1.18738578519755
8.305264042484466e-07,1.199253918605608
8.311699707731095e-07,1.202509089009219
8.324571038224353e-07,1.209253877764357
8.331974546537291e-07,1.213272017992571
8.340044760120776e-07,1.217761251195294
8.346774707456009e-07,1.221582770344214
8.352185120409392e-07,1.224695091777332
8.358196912095928e-07,1.228171767824213
8.367183489263691e-07,1.2333011312367
8.374557697157041e-07,1.237333485430044
8.381116930426952e-07,1.240673417327358
8.387578753500458e-07,1.243621172292803
8.391531038188251e-07,1.245216473133359
8.395539970813747e-07,1.246642228455163
8.397769985406874e-07,1.247345003863625
8.4e-07,1.24797937042495
8.401697886158351e-07,1.248406415233364
8.405093658475053e-07,1.24918895872735
8.407617285438072e-07,1.249699988711842
8.411479048693241e-07,1.250360411589365
8.415935502403901e-07,1.250943483733068
8.420800679704327e-07,1.251371525671182
8.426479035336302e-07,1.251616627622029
8.433389046684705e-07,1.251586249008751
8.442796950090656e-07,1.251068421814243
8.446856034839233e-07,1.250697288378123
8.454974204336386e-07,1.249769638477589
8.458947711284639e-07,1.249243644498897
8.466894725181145e-07,1.248119206095913
8.471102122394702e-07,1.247503162774237
8.479516916821816e-07,1.246298173098795
8.484309949909908e-07,1.245648731901746
8.492154974954955e-07,1.244691614530976
8.5e-07,1.243903927484115
8.507445280538355e-07,1.242986206588702
8.519676054959408e-07,1.241084037702853
8.530181211675298e-07,1.238994710211427
8.542161283916425e-07,1.236074989526617
8.559442510814881e-07,1.230847573681273
8.56906133155465e-07,1.227418513890151
8.579139351171697e-07,1.22342771513513
8.58740283231763e-07,1.2198517933853
8.594639347317442e-07,1.216495692053037
8.599999999999999e-07,1.213874409298306
8.602800731214508e-07,1.212474835839193
8.607955571728148e-07,1.209898869826442
8.613004568937259e-07,1.207375809061195
8.622094943318716e-07,1.202833375464795
8.633623904443024e-07,1.197073304017189
8.639123779027735e-07,1.194326127650489
8.642847814919765e-07,1.192466384103242
8.646712203075779e-07,1.19053705951471
8.649579131768336e-07,1.189106143499965
8.652838026985794e-07,1.18748013274316
8.656464022873995e-07,1.185671774019172
8.659599734346154e-07,1.184108741385015
8.663098629352011e-07,1.182365727575507
8.667524570640324e-07,1.180162804001874
8.673230665892624e-07,1.177326602251654
8.680744959446731e-07,1.173600326113232
8.6908577073016e-07,1.168607041062105
8.704659866107994e-07,1.161851045937804
8.71870608190692e-07,1.155075988833452
8.732065867334334e-07,1.148760189821706
8.745166418034304e-07,1.142722730403776
8.758241521496275e-07,1.136883637416242
8.771547424371634e-07,1.131163962768804
8.785405216411092e-07,1.125475771206944
8.800083611531902e-07,1.119779775424028
8.815817316023185e-07,1.114080749106785
8.832846931359783e-07,1.108418131369988
8.851435531646885e-07,1.102870864516387
8.871901607012731e-07,1.097563891996517
8.885950803506365e-07,1.094420377898792
8.899999999999999e-07,1.091693978587799
8.904702787083573e-07,1.09098725815043
8.91410836125072e-07,1.089901060879598
8.932919509585014e-07,1.089302036484203
8.95446580815924e-07,1.091270446195881
8.977223860181786e-07,1.096451406901439
9e-07,1.104827781679607
9.005169492095553e-07,1.10704158447483
9.015508476286659e-07,1.111350236482574
9.035278103274748e-07,1.119061085114549
9.069869424971714e-07,1.130831965093376
9.1e-07,1.139287893279358
9.106349893292637e-07,1.14097974747693
9.119049679877912e-07,1.144569148853116
9.144449253048462e-07,1.152724655853321
9.176611689089774e-07,1.164941443776613
9.210951525675175e-07,1.180275177381394
9.246076842190577e-07,1.19832977335004
9.253404118305607e-07,1.202394343451928
9.26754808468213e-07,1.210519131255873
9.270977572523627e-07,1.212543840789647
9.277583209918109e-07,1.216501187313711
9.284656066566178e-07,1.220815683579666
9.289946637035079e-07,1.224086971924637
9.295162909304829e-07,1.227335413759753
9.303077922449079e-07,1.232245781356185
9.310884831489452e-07,1.236954485037334
9.317316368495279e-07,1.240629086809221
9.323612470488446e-07,1.243936326453082
9.32948739282758e-07,1.246667566956589
9.332045882822106e-07,1.24773415767957
9.334631333971201e-07,1.248725384655335
9.337030864405562e-07,1.249562428715606
9.339759065429556e-07,1.250413754804582
9.342462358143938e-07,1.251150484369734
9.345231808490804e-07,1.251794686931877
9.348527096125062e-07,1.252416482094006
9.352494331318157e-07,1.252960080669436
9.357177696336239e-07,1.253321984193009
9.362639140676861e-07,1.253377961044504
9.369291460861119e-07,1.252947652001944
9.378261890817463e-07,1.251586467660448
9.382474448865636e-07,1.250659870876165
9.390899564961982e-07,1.248342204250035
9.4e-07,1.24525433631028
9.402804013289182e-07,1.244197571102284
9.408412039867547e-07,1.242068086336285
9.412675945849928e-07,1.240442617416504
9.421203757814691e-07,1.237227685556084
9.426126802757041e-07,1.235413673820317
9.435972892641741e-07,1.231952414153729
9.442739120930982e-07,1.229731050593458
9.454866313075717e-07,1.226138273373397
9.463921325023146e-07,1.223803942077425
9.47438813747919e-07,1.221495182954408
9.488344480447557e-07,1.219083262610841
9.5e-07,1.217658732135984
9.509879158960898e-07,1.216287402831555
9.527221563746149e-07,1.213144408157209
9.542659662244681e-07,1.209415524782418
9.554216296637581e-07,1.206021659220714
9.566431400454462e-07,1.201863728423546
9.570726047728132e-07,1.200262446112969
9.577170437081704e-07,1.19772411333646
9.582321674883589e-07,1.195578847822045
9.586378826153764e-07,1.193816980787164
9.591438188616855e-07,1.19153150712168
9.596409296413964e-07,1.189191247997535
9.599999999999999e-07,1.18744300547295
9.6054852242081e-07,1.184744514665365
9.613319489380399e-07,1.18090517549947
9.621972465173311e-07,1.17669493187089
9.638154420675387e-07,1.16894562970165
9.651701678216156e-07,1.162617788883476
9.66418616917782e-07,1.156946546161968
9.677437521397316e-07,1.15112727308175
9.691097031810134e-07,1.145375483747736
9.705293496317095e-07,1.139692842280483
9.720460385709738e-07,1.133984474146835
9.736816802487115e-07,1.128279529151386
9.754571414021671e-07,1.122649381496458
9.774022358237839e-07,1.117187861215552
9.795541577250195e-07,1.112042915815992
9.819653419588547e-07,1.107436577212183
9.847202783456211e-07,1.103712431902264
9.873601391728104e-07,1.101710215990167
9.899999999999998e-07,1.101256503988285
9.905931553754219e-07,1.101547520161021
9.91779466126266e-07,1.10265473765833
9.941520876279541e-07,1.107382731493294
9.964516497701412e-07,1.115236588092278
9.982258248850703e-07,1.12350346961058
9.999999999999997e-07,1.133687380745866
