/vout X,/vout Y,/I5/PM0/D X,/I5/PM0/D Y
3.852015750026298e-06,0.9999991623684344,3.852015750026298e-06,-1.873437054312861e-18
3.852031750053014e-06,0.9999991623684273,3.852031750053014e-06,-6.132561213268337e-18
3.852063750106446e-06,0.9999991623684169,3.852063750106446e-06,-6.520613013466295e-18
3.852127750213309e-06,0.9999991623684165,3.852127750213309e-06,-6.307033351348384e-18
3.852255750427036e-06,0.9999991623684311,3.852255750427036e-06,-4.747541740384427e-18
3.852500500000833e-06,0.9999991623684252,3.852500500000833e-06,-5.55545338032267e-18
3.852750375000625e-06,0.9999991623684246,3.852750375000625e-06,-5.558194644614107e-18
3.853000250000417e-06,0.999999162368422,3.853000250000417e-06,-5.836419831804854e-18
3.8535e-06,0.9999991623684251,3.8535e-06,-5.497691792297982e-18
3.854499499999168e-06,0.9999991623684242,3.854499499999168e-06,-5.595648969493269e-18
3.856498499997502e-06,0.9999991623684243,3.856498499997502e-06,-5.579698432705689e-18
3.860496499994172e-06,0.9999991623684243,3.860496499994172e-06,-5.580148418958918e-18
3.86849249998751e-06,0.9999991623684246,3.86849249998751e-06,-5.561926896462644e-18
3.884484499974187e-06,0.9999991623684243,3.884484499974187e-06,-5.580153407891988e-18
3.9e-06,0.9999991623684245,3.9e-06,-5.567989716873373e-18
3.900500250000416e-06,0.9999991623684243,3.900500250000416e-06,-5.580417650030422e-18
3.901e-06,0.9999991623684247,3.901e-06,-5.548967509393541e-18
3.901000250000416e-06,0.9999991623684481,3.901000250000416e-06,4.377344365757928e-17
3.901000750001249e-06,0.9999991623685197,3.901000750001249e-06,7.830156094708574e-17
3.901001750002916e-06,0.9999991623685656,3.901001750002916e-06,2.204766608083333e-18
3.901003750006248e-06,0.9999991623685497,3.901003750006248e-06,-1.474331825017272e-17
3.901007750012914e-06,0.9999991623684833,3.901007750012914e-06,-1.092431519042788e-17
3.901015750026245e-06,0.999999162368485,3.901015750026245e-06,6.667245291144829e-18
3.901031750052906e-06,0.999999162368431,3.901031750052906e-06,-8.06413742502481e-18
3.90106375010623e-06,0.9999991623684152,3.90106375010623e-06,-5.893508794227116e-18
3.901127750212876e-06,0.9999991623684215,3.901127750212876e-06,-5.595915298576674e-18
3.901255750426169e-06,0.9999991623684186,3.901255750426169e-06,-6.24062933176534e-18
3.901500500000832e-06,0.9999991623684206,3.901500500000832e-06,-5.970852231198588e-18
3.901750375000624e-06,0.9999991623684199,3.901750375000624e-06,-6.063061272995579e-18
3.902000250000416e-06,0.9999991623684212,3.902000250000416e-06,-5.907865839006567e-18
3.902000500000832e-06,0.9999991623684211,3.902000500000832e-06,-6.221147460970728e-18
3.902001000001666e-06,0.9999991623684384,3.902001000001666e-06,1.366595172742484e-17
3.902002000003332e-06,0.9999991623684121,3.902002000003332e-06,-4.054032877100111e-17
3.902004000006665e-06,0.9999991623683934,3.902004000006665e-06,-8.585470951668735e-18
3.90200800001333e-06,0.9999991623684391,3.90200800001333e-06,9.200408969288692e-18
3.902016000026661e-06,0.9999991623684432,3.902016000026661e-06,-6.925664941388317e-18
3.902032000053323e-06,0.9999991623684262,3.902032000053323e-06,-6.506820891985767e-18
3.902064000106646e-06,0.9999991623684158,3.902064000106646e-06,-6.443658011232774e-18
3.902128000213292e-06,0.9999991623684126,3.902128000213292e-06,-6.76895653556049e-18
3.902256000426586e-06,0.9999991623684167,3.902256000426586e-06,-6.323000560551096e-18
3.902500750001248e-06,0.9999991623684165,3.902500750001248e-06,-6.429641279990564e-18
3.90275062500104e-06,0.9999991623684145,3.90275062500104e-06,-6.640093930527899e-18
3.903000500000832e-06,0.9999991623684154,3.903000500000832e-06,-6.537816071276653e-18
3.903000750001249e-06,0.9999991623684242,3.903000750001249e-06,1.23179832629862e-17
3.903001250002082e-06,0.9999991623684467,3.903001250002082e-06,1.988792379615499e-17
3.903002250003748e-06,0.9999991623684324,3.903002250003748e-06,-3.129491358302412e-17
3.903004250007081e-06,0.9999991623683894,3.903004250007081e-06,-2.357375505578726e-17
3.903008250013746e-06,0.9999991623683284,3.903008250013746e-06,-2.191774831920135e-17
3.903016250027077e-06,0.9999991623683588,3.903016250027077e-06,-4.133454803697186e-18
3.903032250053739e-06,0.9999991623683938,3.903032250053739e-06,-8.094154760861254e-18
3.903064250107062e-06,0.9999991623684072,3.903064250107062e-06,-7.712925401186364e-18
3.903128250213709e-06,0.9999991623684177,3.903128250213709e-06,-6.284038207311955e-18
3.903256250427002e-06,0.9999991623684124,3.903256250427002e-06,-6.961613647138007e-18
3.903501000001665e-06,0.9999991623684116,3.903501000001665e-06,-6.926121964468715e-18
3.903750875001456e-06,0.9999991623684094,3.903750875001456e-06,-7.179148412284068e-18
3.904000750001248e-06,0.9999991623684114,3.904000750001248e-06,-6.957461770148862e-18
3.904500500000832e-06,0.9999991623684115,3.904500500000832e-06,-6.94867429671747e-18
3.905499999999999e-06,0.9999991623684112,3.905499999999999e-06,-6.979420856433148e-18
3.907498999998334e-06,0.9999991623684121,3.907498999998334e-06,-6.881674654468985e-18
3.911496999995003e-06,0.9999991623684147,3.911496999995003e-06,-6.609212072714376e-18
3.919492999988342e-06,0.9999991623684173,3.919492999988342e-06,-6.324977806003321e-18
3.935484999975019e-06,0.9999991623684208,3.935484999975019e-06,-5.961574624924937e-18
3.951e-06,0.9999991623684225,3.951e-06,-5.779942498225664e-18
3.951500250000417e-06,0.9999991623684229,3.951500250000417e-06,-5.737090265157008e-18
3.952e-06,0.9999991623684213,3.952e-06,-5.90406491813147e-18
3.952000250000417e-06,0.9999991623683884,3.952000250000417e-06,-7.5242781433107e-17
3.952000750001252e-06,0.9999991623684139,3.952000750001252e-06,1.796431104477896e-17
3.952001750002922e-06,0.9999991623684998,3.952001750002922e-06,5.974958414102447e-17
3.952003750006261e-06,0.9999991623685154,3.952003750006261e-06,-1.734242673369114e-17
3.95200775001294e-06,0.9999991623684523,3.95200775001294e-06,-1.91948233453449e-17
3.952015750026298e-06,0.9999991623684227,3.952015750026298e-06,-3.683440491847681e-18
3.952031750053014e-06,0.9999991623684124,3.952031750053014e-06,-6.232867333608332e-18
3.952063750106446e-06,0.9999991623684326,3.952063750106446e-06,-3.935324061334111e-18
3.952127750213309e-06,0.9999991623684222,3.952127750213309e-06,-6.164190201005735e-18
3.952255750427036e-06,0.9999991623684236,3.952255750427036e-06,-5.596087324185267e-18
3.952500500000833e-06,0.9999991623684221,3.952500500000833e-06,-5.826160336405731e-18
3.952750375000625e-06,0.9999991623684245,3.952750375000625e-06,-5.558427534841654e-18
3.953000250000417e-06,0.9999991623684235,3.953000250000417e-06,-5.682579784837278e-18
3.9535e-06,0.999999162368423,3.9535e-06,-5.726013277109968e-18
3.954499499999168e-06,0.9999991623684238,3.954499499999168e-06,-5.639492786501633e-18
3.956498499997502e-06,0.9999991623684236,3.956498499997502e-06,-5.665358659854725e-18
3.960496499994172e-06,0.9999991623684236,3.960496499994172e-06,-5.664849142446787e-18
3.96849249998751e-06,0.999999162368424,3.96849249998751e-06,-5.616406214157325e-18
3.984484499974187e-06,0.9999991623684242,3.984484499974187e-06,-5.592239305158931e-18
4e-06,0.9999991623684242,4e-06,-5.592240158188938e-18
4.000500250000417e-06,0.9999991623684242,4.000500250000417e-06,-5.59223436792465e-18
4.000999999999999e-06,0.9999991623684246,4.000999999999999e-06,-5.561238669268302e-18
4.001000250000417e-06,0.9999991623684246,4.001000250000417e-06,-5.561953353317548e-18
4.001000750001252e-06,0.9999991623684689,4.001000750001252e-06,4.429551404617369e-17
4.001001750002922e-06,0.9999991623684809,4.001001750002922e-06,-1.792250233355257e-17
4.001003750006261e-06,0.999999162368487,4.001003750006261e-06,-6.743790306883431e-19
4.00100775001294e-06,0.999999162368438,4.00100775001294e-06,-1.570049226872225e-17
4.001015750026298e-06,0.9999991623683991,4.001015750026298e-06,-8.491458185740259e-18
4.001031750053014e-06,0.9999991623684105,4.001031750053014e-06,-4.804725428864614e-18
4.001063750106445e-06,0.9999991623684206,4.001063750106445e-06,-5.923207274150387e-18
4.001127750213309e-06,0.9999991623684263,4.001127750213309e-06,-5.37874332779002e-18
4.001255750427036e-06,0.999999162368423,4.001255750427036e-06,-5.785609899788066e-18
4.001500500000833e-06,0.9999991623684231,4.001500500000833e-06,-5.704782075368395e-18
4.001750375000625e-06,0.9999991623684231,4.001750375000625e-06,-5.71330530562605e-18
4.002000250000417e-06,0.9999991623684238,4.002000250000417e-06,-5.638036961548237e-18
4.002000500000833e-06,0.9999991623684323,4.002000500000833e-06,1.23891035681176e-17
4.002001000001666e-06,0.9999991623684561,4.002001000001666e-06,2.237842022595041e-17
4.002002000003333e-06,0.999999162368451,4.002002000003333e-06,-2.25746119334312e-17
4.002004000006665e-06,0.9999991623684739,4.002004000006665e-06,1.092495419048805e-17
4.002008000013331e-06,0.9999991623684185,4.002008000013331e-06,-2.193377633998166e-17
4.002016000026662e-06,0.9999991623683984,4.002016000026662e-06,-5.98432507395228e-18
4.002032000053323e-06,0.9999991623684146,4.002032000053323e-06,-4.865041276599744e-18
4.002064000106647e-06,0.9999991623684259,4.002064000106647e-06,-5.415758316477362e-18
4.002128000213293e-06,0.9999991623684226,4.002128000213293e-06,-5.94375030266474e-18
4.002256000426586e-06,0.9999991623684238,4.002256000426586e-06,-5.614637624681549e-18
4.002500750001249e-06,0.9999991623684216,4.002500750001249e-06,-5.88958103708241e-18
4.002750625001041e-06,0.9999991623684236,4.002750625001041e-06,-5.655061941439059e-18
4.003000500000833e-06,0.9999991623684209,4.003000500000833e-06,-5.961037784596368e-18
4.003000750001249e-06,0.999999162368406,4.003000750001249e-06,-3.715049573890276e-17
4.003001250002083e-06,0.9999991623684268,4.003001250002083e-06,1.513613748096256e-17
4.003002250003749e-06,0.9999991623684887,4.003002250003749e-06,4.101378404951071e-17
4.003004250007082e-06,0.9999991623685114,4.003004250007082e-06,-6.927514255310858e-18
4.003008250013747e-06,0.9999991623684634,4.003008250013747e-06,-1.570993660379136e-17
4.003016250027078e-06,0.9999991623684304,4.003016250027078e-06,-4.537643549202304e-18
4.00303225005374e-06,0.999999162368431,4.00303225005374e-06,-3.505916706206703e-18
4.003064250107063e-06,0.9999991623684139,4.003064250107063e-06,-7.203401226969936e-18
4.003128250213709e-06,0.9999991623684219,4.003128250213709e-06,-5.525019069547343e-18
4.003256250427003e-06,0.9999991623684171,4.003256250427003e-06,-6.423797765284626e-18
4.003501000001665e-06,0.9999991623684178,4.003501000001665e-06,-6.266864709838111e-18
4.003750875001457e-06,0.9999991623684171,4.003750875001457e-06,-6.352117589198533e-18
4.004000750001249e-06,0.9999991623684175,4.004000750001249e-06,-6.310962871849116e-18
4.004500500000833e-06,0.9999991623684179,4.004500500000833e-06,-6.270084323497714e-18
4.0055e-06,0.999999162368418,4.0055e-06,-6.252544985366552e-18
4.007498999998335e-06,0.9999991623684187,4.007498999998335e-06,-6.173285029433053e-18
4.011496999995004e-06,0.9999991623684199,4.011496999995004e-06,-6.058468753309987e-18
4.019492999988343e-06,0.9999991623684216,4.019492999988343e-06,-5.876763046310289e-18
4.03548499997502e-06,0.9999991623684229,4.03548499997502e-06,-5.737588006985504e-18
4.051e-06,0.9999991623684235,4.051e-06,-5.677012859314796e-18
4.051500250000417e-06,0.9999991623684229,4.051500250000417e-06,-5.738223685996899e-18
4.051999999999999e-06,0.999999162368422,4.051999999999999e-06,-5.835752736490224e-18
4.052000250000417e-06,0.9999991623684282,4.052000250000417e-06,7.626442218224047e-18
4.052000750001252e-06,0.9999991623684183,4.052000750001252e-06,-1.620045348413626e-17
4.052001750002922e-06,0.9999991623684792,4.052001750002922e-06,5.824986237196947e-17
4.052003750006261e-06,0.9999991623685032,4.052003750006261e-06,-6.247121322616202e-18
4.05200775001294e-06,0.9999991623684604,4.05200775001294e-06,-1.517854580330773e-17
4.052015750026298e-06,0.9999991623684336,4.052015750026298e-06,-3.993768816596552e-18
4.052031750053014e-06,0.999999162368422,4.052031750053014e-06,-5.38385909524171e-18
4.052063750106445e-06,0.9999991623684182,4.052063750106445e-06,-6.107008902392063e-18
4.052127750213309e-06,0.9999991623684285,4.052127750213309e-06,-4.936129733251434e-18
4.052255750427036e-06,0.9999991623684269,4.052255750427036e-06,-5.379294384619234e-18
4.052500500000833e-06,0.9999991623684247,4.052500500000833e-06,-5.555028998449451e-18
4.052750375000625e-06,0.9999991623684231,4.052750375000625e-06,-5.716746376974271e-18
4.053000250000417e-06,0.9999991623684228,4.053000250000417e-06,-5.748795477216008e-18
4.0535e-06,0.9999991623684233,4.0535e-06,-5.688393558179978e-18
4.054499499999168e-06,0.9999991623684226,4.054499499999168e-06,-5.775243698645035e-18
4.056498499997502e-06,0.9999991623684236,4.056498499997502e-06,-5.664088110433844e-18
4.060496499994171e-06,0.9999991623684235,4.060496499994171e-06,-5.677239506802636e-18
4.06849249998751e-06,0.9999991623684236,4.06849249998751e-06,-5.664878920948839e-18
4.084484499974187e-06,0.9999991623684239,4.084484499974187e-06,-5.628555003000217e-18
4.1e-06,0.999999162368424,4.1e-06,-5.616459127867134e-18
4.100500250000417e-06,0.999999162368424,4.100500250000417e-06,-5.616459153716529e-18
4.100999999999999e-06,0.9999991623684243,4.100999999999999e-06,-5.591704946483222e-18
4.101000250000417e-06,0.9999991623684243,4.101000250000417e-06,-5.284299603668225e-18
4.101000750001252e-06,0.9999991623684247,4.101000750001252e-06,-5.254018653684609e-18
4.101001750002921e-06,0.9999991623684215,4.101001750002921e-06,-8.756067192622261e-18
4.101003750006261e-06,0.9999991623684067,4.101003750006261e-06,-1.282578203049735e-17
4.10100775001294e-06,0.9999991623684095,4.10100775001294e-06,-4.164239597997301e-18
4.101015750026298e-06,0.9999991623684426,4.101015750026298e-06,-1.887024858279859e-19
4.101031750053014e-06,0.9999991623684383,4.101031750053014e-06,-5.734049907539991e-18
4.101063750106445e-06,0.9999991623684259,4.101063750106445e-06,-5.700360171833282e-18
4.101127750213309e-06,0.9999991623684268,4.101127750213309e-06,-5.1826131043182e-18
4.101255750427036e-06,0.999999162368422,4.101255750427036e-06,-5.86802474864928e-18
4.101500500000833e-06,0.999999162368426,4.101500500000833e-06,-5.373787353031158e-18
4.101750375000625e-06,0.9999991623684243,4.101750375000625e-06,-5.590762800579199e-18
4.102000250000416e-06,0.9999991623684246,4.102000250000416e-06,-5.559200509163669e-18
4.102000500000833e-06,0.9999991623684246,4.102000500000833e-06,-5.561953366242245e-18
4.102001000001666e-06,0.9999991623684152,4.102001000001666e-06,-1.615122629343766e-17
4.102002000003333e-06,0.9999991623683742,4.102002000003333e-06,-3.975798841654227e-17
4.102004000006665e-06,0.9999991623684382,4.102004000006665e-06,3.68873351970416e-17
4.102008000013331e-06,0.9999991623684451,4.102008000013331e-06,-1.23075041856962e-17
4.102016000026662e-06,0.9999991623684473,4.102016000026662e-06,-3.503234362768742e-18
4.102032000053323e-06,0.9999991623684137,4.102032000053323e-06,-8.731235626256913e-18
4.102064000106646e-06,0.9999991623684247,4.102064000106646e-06,-4.519848948259168e-18
4.102128000213293e-06,0.9999991623684307,4.102128000213293e-06,-4.937657572396465e-18
4.102256000426586e-06,0.9999991623684211,4.102256000426586e-06,-6.031415900628075e-18
4.102500750001249e-06,0.9999991623684245,4.102500750001249e-06,-5.534149344423523e-18
4.102750625001041e-06,0.9999991623684249,4.102750625001041e-06,-5.527098508136819e-18
4.103000500000833e-06,0.9999991623684245,4.103000500000833e-06,-5.570762452136045e-18
4.103000750001249e-06,0.9999991623684495,4.103000750001249e-06,4.735794048207318e-17
4.103001250002082e-06,0.9999991623684747,4.103001250002082e-06,2.655929354871813e-17
4.103002250003749e-06,0.9999991623684594,4.103002250003749e-06,-3.154135935324172e-17
4.103004250007082e-06,0.9999991623683663,4.103004250007082e-06,-4.727052197580245e-17
4.103008250013747e-06,0.9999991623683643,4.103008250013747e-06,3.107782343597767e-18
4.103016250027078e-06,0.9999991623683768,4.103016250027078e-06,-9.077995785771663e-18
4.103032250053739e-06,0.9999991623683925,4.103032250053739e-06,-8.609528867362861e-18
4.103064250107063e-06,0.999999162368409,4.103064250107063e-06,-7.022045721187696e-18
4.103128250213709e-06,0.9999991623684161,4.103128250213709e-06,-6.525906130169503e-18
4.103256250427003e-06,0.9999991623684165,4.103256250427003e-06,-6.466402220388187e-18
4.103501000001665e-06,0.9999991623684166,4.103501000001665e-06,-6.400143618459269e-18
4.103750875001457e-06,0.9999991623684159,4.103750875001457e-06,-6.478715334273729e-18
4.104000750001249e-06,0.9999991623684172,4.104000750001249e-06,-6.331587793464558e-18
4.104500500000833e-06,0.9999991623684169,4.104500500000833e-06,-6.37392756918171e-18
4.1055e-06,0.999999162368417,4.1055e-06,-6.360974186278768e-18
4.107498999998335e-06,0.9999991623684179,4.107498999998335e-06,-6.270104763261762e-18
4.111496999995004e-06,0.9999991623684187,4.111496999995004e-06,-6.185708442239312e-18
4.119492999988342e-06,0.9999991623684202,4.119492999988342e-06,-6.022124983026663e-18
4.13548499997502e-06,0.9999991623684222,4.13548499997502e-06,-5.804154876308355e-18
4.151e-06,0.9999991623684235,4.151e-06,-5.676984683475181e-18
4.151500250000417e-06,0.9999991623684235,4.151500250000417e-06,-5.677070410287874e-18
4.151999999999999e-06,0.9999991623684221,4.151999999999999e-06,-5.818510570100841e-18
4.152000250000417e-06,0.9999991623684221,4.152000250000417e-06,-5.8163135783939e-18
4.152000750001252e-06,0.9999991623684406,4.152000750001252e-06,1.491935283232526e-17
4.152001750002921e-06,0.9999991623684843,4.152001750002921e-06,2.621205980472188e-17
4.152003750006261e-06,0.9999991623684349,4.152003750006261e-06,-4.015822717859645e-17
4.15200775001294e-06,0.9999991623683845,4.15200775001294e-06,-1.278961882784494e-17
4.152015750026298e-06,0.9999991623684255,4.152015750026298e-06,3.350356311691385e-18
4.152031750053014e-06,0.9999991623684197,4.152031750053014e-06,-8.14349048809843e-18
4.152063750106445e-06,0.999999162368415,4.152063750106445e-06,-6.577573189432981e-18
4.152127750213309e-06,0.999999162368428,4.152127750213309e-06,-4.947309725909032e-18
4.152255750427036e-06,0.9999991623684217,4.152255750427036e-06,-5.986947510447422e-18
4.152500500000833e-06,0.9999991623684222,4.152500500000833e-06,-5.784613561517402e-18
4.152750375000625e-06,0.9999991623684227,4.152750375000625e-06,-5.760749051434337e-18
4.153000250000416e-06,0.9999991623684226,4.153000250000416e-06,-5.774608423934594e-18
4.1535e-06,0.9999991623684229,4.1535e-06,-5.737188429059703e-18
4.154499499999167e-06,0.9999991623684223,4.154499499999167e-06,-5.79888617513507e-18
4.156498499997502e-06,0.9999991623684226,4.156498499997502e-06,-5.773642264054435e-18
4.160496499994171e-06,0.9999991623684229,4.160496499994171e-06,-5.737530117267323e-18
4.16849249998751e-06,0.9999991623684233,4.16849249998751e-06,-5.689103706740718e-18
4.184484499974187e-06,0.9999991623684237,4.184484499974187e-06,-5.65280125671393e-18
4.2e-06,0.9999991623684238,4.2e-06,-5.64068392658371e-18
4.200500250000416e-06,0.9999991623684238,4.200500250000416e-06,-5.640683939508407e-18
4.200999999999999e-06,0.9999991623684252,4.200999999999999e-06,-5.486684957540947e-18
4.201000250000417e-06,0.9999991623684251,4.201000250000417e-06,-5.599998837341549e-18
4.201000750001252e-06,0.9999991623684064,4.201000750001252e-06,-2.67352971568857e-17
4.201001750002921e-06,0.9999991623684219,4.201001750002921e-06,1.9469230649667e-17
4.201003750006261e-06,0.9999991623684039,4.201003750006261e-06,-2.036708146275833e-17
4.20100775001294e-06,0.9999991623684158,4.20100775001294e-06,-1.03077869634021e-18
4.201015750026298e-06,0.9999991623684151,4.201015750026298e-06,-7.618322749974137e-18
4.201031750053014e-06,0.9999991623684414,4.201031750053014e-06,-2.260415945273789e-18
4.201063750106445e-06,0.9999991623684232,4.201063750106445e-06,-6.787988697101579e-18
4.201127750213309e-06,0.9999991623684251,4.201127750213309e-06,-5.283703869694709e-18
4.201255750427036e-06,0.9999991623684208,4.201255750427036e-06,-6.00549624816558e-18
4.201500500000833e-06,0.9999991623684241,4.201500500000833e-06,-5.583615520869085e-18
4.201750375000625e-06,0.999999162368425,4.201750375000625e-06,-5.514615551251154e-18
4.202000250000416e-06,0.9999991623684247,4.202000250000416e-06,-5.551535052165512e-18
4.202000500000833e-06,0.999999162368413,4.202000500000833e-06,-3.000821226582689e-17
4.202001000001666e-06,0.9999991623684488,4.202001000001666e-06,3.296816346254193e-17
4.202002000003332e-06,0.9999991623684552,4.202002000003332e-06,-1.96056838879789e-17
4.202004000006665e-06,0.9999991623684424,4.202004000006665e-06,-1.171800666114506e-17
4.202008000013331e-06,0.9999991623684065,4.202008000013331e-06,-1.314816180626198e-17
4.202016000026661e-06,0.999999162368436,4.202016000026661e-06,1.957478611460704e-18
4.202032000053323e-06,0.9999991623684096,4.202032000053323e-06,-9.90928309770561e-18
4.202064000106646e-06,0.9999991623684292,4.202064000106646e-06,-3.93819895662208e-18
4.202128000213293e-06,0.9999991623684277,4.202128000213293e-06,-5.460102614309967e-18
4.202256000426586e-06,0.9999991623684231,4.202256000426586e-06,-5.741733745520696e-18
4.202500750001249e-06,0.999999162368423,4.202500750001249e-06,-5.712765169721772e-18
4.202750625001041e-06,0.9999991623684217,4.202750625001041e-06,-5.868892422670825e-18
4.203000500000833e-06,0.9999991623684211,4.203000500000833e-06,-5.925272149048755e-18
4.203000750001249e-06,0.9999991623684128,4.203000750001249e-06,-2.312991595609079e-17
4.203001250002082e-06,0.9999991623684037,4.203001250002082e-06,-1.772575939701766e-17
4.203002250003749e-06,0.9999991623683773,4.203002250003749e-06,-2.691765152541793e-17
4.203004250007081e-06,0.9999991623683564,4.203004250007081e-06,-1.317395714769338e-17
4.203008250013747e-06,0.9999991623683391,4.203008250013747e-06,-1.501042498067131e-17
4.203016250027078e-06,0.9999991623684211,4.203016250027078e-06,4.560431354990433e-18
4.203032250053739e-06,0.9999991623684291,4.203032250053739e-06,-8.014970134419464e-18
4.203064250107063e-06,0.9999991623684091,4.203064250107063e-06,-7.941667773738593e-18
4.203128250213709e-06,0.9999991623684116,4.203128250213709e-06,-6.70602016361147e-18
4.203256250427002e-06,0.9999991623684142,4.203256250427002e-06,-6.651772092487361e-18
4.203501000001665e-06,0.999999162368417,4.203501000001665e-06,-6.357453692667045e-18
4.203750875001457e-06,0.9999991623684148,4.203750875001457e-06,-6.602782811292286e-18
4.204000750001249e-06,0.9999991623684171,4.204000750001249e-06,-6.338617988676971e-18
4.204500500000832e-06,0.9999991623684156,4.204500500000832e-06,-6.514601278262053e-18
4.2055e-06,0.999999162368417,4.2055e-06,-6.358777194571827e-18
4.207498999998334e-06,0.9999991623684175,4.207498999998334e-06,-6.313252533634057e-18
4.211496999995004e-06,0.9999991623684188,4.211496999995004e-06,-6.173377673661659e-18
4.219492999988342e-06,0.9999991623684203,4.219492999988342e-06,-6.010072147134828e-18
4.235484999975019e-06,0.9999991623684223,4.235484999975019e-06,-5.779913546904225e-18
4.251e-06,0.9999991623684233,4.251e-06,-5.689121930563588e-18
4.251500250000416e-06,0.9999991623684233,4.251500250000416e-06,-5.689133511092164e-18
4.251999999999999e-06,0.9999991623684231,4.251999999999999e-06,-5.713808270212574e-18
4.252000250000417e-06,0.9999991623684218,4.252000250000417e-06,-8.613659237637054e-18
4.252000750001252e-06,0.9999991623684299,4.252000750001252e-06,3.315433053588898e-18
4.252001750002921e-06,0.9999991623684763,4.252001750002921e-06,3.41220060049289e-17
4.252003750006261e-06,0.9999991623684303,4.252003750006261e-06,-3.984312353384304e-17
4.25200775001294e-06,0.9999991623684138,4.25200775001294e-06,-2.864431527788645e-18
4.252015750026298e-06,0.9999991623684007,4.252015750026298e-06,-8.127322900119377e-18
4.252031750053014e-06,0.9999991623684245,4.252031750053014e-06,-3.675738727599095e-18
4.252063750106445e-06,0.9999991623684173,4.252063750106445e-06,-7.014265006339081e-18
4.252127750213309e-06,0.9999991623684275,4.252127750213309e-06,-5.030868410016953e-18
4.252255750427036e-06,0.9999991623684205,4.252255750427036e-06,-6.109384149300564e-18
4.252500500000833e-06,0.9999991623684197,4.252500500000833e-06,-6.060636380327227e-18
4.252750375000625e-06,0.9999991623684213,4.252750375000625e-06,-5.894059341442029e-18
4.253000250000416e-06,0.9999991623684213,4.253000250000416e-06,-5.903006152796796e-18
4.2535e-06,0.9999991623684217,4.2535e-06,-5.864417876531082e-18
4.254499499999167e-06,0.9999991623684209,4.254499499999167e-06,-5.950449872755689e-18
4.256498499997502e-06,0.9999991623684215,4.256498499997502e-06,-5.894488260328009e-18
4.260496499994171e-06,0.9999991623684225,4.260496499994171e-06,-5.785906909881872e-18
4.26849249998751e-06,0.9999991623684232,4.26849249998751e-06,-5.701249212710553e-18
4.284484499974187e-06,0.9999991623684239,4.284484499974187e-06,-5.628564929167567e-18
4.299999999999999e-06,0.999999162368424,4.299999999999999e-06,-5.616466572492647e-18
4.300500250000416e-06,0.999999162368424,4.300500250000416e-06,-5.616459153716529e-18
4.300999999999999e-06,0.9999991623684242,4.300999999999999e-06,-5.591704946483222e-18
4.301000250000417e-06,0.9999991623684427,4.301000250000417e-06,3.305970670755908e-17
4.301000750001251e-06,0.9999991623685034,4.301000750001251e-06,6.551248931078643e-17
4.301001750002921e-06,0.9999991623684478,4.301001750002921e-06,-8.988658012410295e-17
4.301003750006261e-06,0.9999991623684287,4.301003750006261e-06,3.997824494761402e-18
4.30100775001294e-06,0.9999991623683775,4.30100775001294e-06,-1.821303230775746e-17
4.301015750026298e-06,0.9999991623683975,4.301015750026298e-06,-2.051296678187918e-18
4.301031750053013e-06,0.9999991623684288,4.301031750053013e-06,-4.158343370538635e-18
4.301063750106445e-06,0.9999991623684333,4.301063750106445e-06,-5.146837006362386e-18
4.301127750213309e-06,0.9999991623684255,4.301127750213309e-06,-5.635731051753743e-18
4.301255750427035e-06,0.9999991623684278,4.301255750427035e-06,-5.16021072588559e-18
4.301500500000833e-06,0.9999991623684262,4.301500500000833e-06,-5.393078884904469e-18
4.301750375000624e-06,0.9999991623684233,4.301750375000624e-06,-5.696915626295063e-18
4.302000250000416e-06,0.9999991623684241,4.302000250000416e-06,-5.598735154620333e-18
4.302000500000833e-06,0.9999991623684241,4.302000500000833e-06,-5.604346747895892e-18
4.302001000001666e-06,0.9999991623683875,4.302001000001666e-06,-4.688452111834878e-17
4.302002000003332e-06,0.9999991623684992,4.302002000003332e-06,1.211805672131637e-16
4.302004000006665e-06,0.9999991623685057,4.302004000006665e-06,-2.992766880794654e-17
4.30200800001333e-06,0.9999991623684888,4.30200800001333e-06,-3.816661508094628e-18
4.302016000026661e-06,0.9999991623684322,4.302016000026661e-06,-9.495965389304845e-18
4.302032000053323e-06,0.9999991623684271,4.302032000053323e-06,-3.24493928801642e-18
4.302064000106646e-06,0.9999991623684144,4.302064000106646e-06,-6.900587904198994e-18
4.302128000213293e-06,0.9999991623684218,4.302128000213293e-06,-5.591765190938761e-18
4.302256000426586e-06,0.9999991623684198,4.302256000426586e-06,-6.112686810733983e-18
4.302500750001249e-06,0.9999991623684192,4.302500750001249e-06,-6.122532574099252e-18
4.302750625001041e-06,0.9999991623684202,4.302750625001041e-06,-6.017883187920794e-18
4.303000500000832e-06,0.9999991623684191,4.303000500000832e-06,-6.142585939649791e-18
4.303000750001249e-06,0.9999991623684348,4.303000750001249e-06,2.700381345981477e-17
4.303001250002082e-06,0.9999991623684756,4.303001250002082e-06,4.210122445081852e-17
4.303002250003749e-06,0.9999991623685138,4.303002250003749e-06,9.797485910741898e-18
4.303004250007081e-06,0.9999991623684836,4.303004250007081e-06,-2.506002937688757e-17
4.303008250013747e-06,0.999999162368397,4.303008250013747e-06,-2.22886050105543e-17
4.303016250027078e-06,0.9999991623684404,4.303016250027078e-06,8.207347147764288e-18
