/vout X,/vout Y,/dac_out X,/dac_out Y,/I5/PM0/D X,/I5/PM0/D Y,/I5/vbody X,/I5/vbody Y
5.158197355026859e-06,1.431693812126692,5.158197355026859e-06,0.5532816706683232,5.158197355026859e-06,-3.391616771465415e-08,5.158197355026859e-06,1.419457439202555
5.158197605027276e-06,1.431653573754855,5.158197605027276e-06,0.5532691706474939,5.158197605027276e-06,-3.390846087168029e-08,5.158197605027276e-06,1.419456954140941
5.158198105028109e-06,1.43157306498823,5.158198105028109e-06,0.5532441706058351,5.158198105028109e-06,-3.385773042596364e-08,5.158198105028109e-06,1.41945584175166
5.158198762541331e-06,1.431467271847728,5.158198762541331e-06,0.5532112949447522,5.158198762541331e-06,-3.387053047844073e-08,5.158198762541331e-06,1.419454488225532
5.158199354462364e-06,1.431372121201379,5.158199354462364e-06,0.5531816988930889,5.158199354462364e-06,-3.386205747704602e-08,5.158199354462364e-06,1.419453354737003
5.158200440452343e-06,1.431197754592572,5.158200440452343e-06,0.5531273993941555,5.158200440452343e-06,-3.382365415024744e-08,5.158200440452343e-06,1.419451361765994
5.1582026124323e-06,1.430849671962859,5.1582026124323e-06,0.5530188003962885,5.1582026124323e-06,-3.373470309420656e-08,5.1582026124323e-06,1.419447400077769
5.158206956392215e-06,1.430155544603261,5.158206956392215e-06,0.5528016024005546,5.158206956392215e-06,-3.357265013756364e-08,5.158206956392215e-06,1.419439126129919
5.158215644312044e-06,1.42877505662176,5.158215644312044e-06,0.552367206409087,5.158215644312044e-06,-3.328488655261973e-08,5.158215644312044e-06,1.419421918388249
5.158229209005294e-06,1.426641193901651,5.158229209005294e-06,0.5516889717466104,5.158229209005294e-06,-3.284749158573856e-08,5.158229209005294e-06,1.419395021070706
5.158246889790888e-06,1.423898458946567,5.158246889790888e-06,0.550804932466867,5.158246889790888e-06,-3.229544121873515e-08,5.158246889790888e-06,1.419360166616223
5.158262454577221e-06,1.4215184908509,5.158262454577221e-06,0.5500266931502169,5.158262454577221e-06,-3.183442509358193e-08,5.158262454577221e-06,1.419329382641832
5.158278019363555e-06,1.419169229765386,5.158278019363555e-06,0.5492484538335244,5.158278019363555e-06,-3.1395825016033e-08,5.158278019363555e-06,1.419298408914436
5.15828271968249e-06,1.418467034012701,5.15828271968249e-06,0.5490134378867897,5.15828271968249e-06,-3.127315452263132e-08,5.15828271968249e-06,1.419289008891238
5.158287603585386e-06,1.417739222560295,5.158287603585386e-06,0.5487692427419648,5.158287603585386e-06,-3.113526275545251e-08,5.158287603585386e-06,1.419279167845468
5.158293246056917e-06,1.416901562871062,5.158293246056917e-06,0.5484871191654418,5.158293246056917e-06,-3.098632596809543e-08,5.158293246056917e-06,1.419267873781266
5.158304530999978e-06,1.415237172129295,5.158304530999978e-06,0.5479228720123956,5.158304530999978e-06,-3.069046631941239e-08,5.158304530999978e-06,1.419245373913748
5.1583271008861e-06,1.41195050271566,5.1583271008861e-06,0.5467943777063031,5.1583271008861e-06,-3.01261673743453e-08,5.1583271008861e-06,1.419200170813282
5.158357228688022e-06,1.407646529606783,5.158357228688022e-06,0.5452879876101925,5.158357228688022e-06,-2.942212307068609e-08,5.158357228688022e-06,1.41913968458639
5.158400991158312e-06,1.401552602692351,5.158400991158312e-06,0.5430998640957039,5.158400991158312e-06,-2.848214455580841e-08,5.158400991158312e-06,1.419051976939723
5.158475015626659e-06,1.391626604756199,5.158475015626659e-06,0.539398640678334,5.158475015626659e-06,-2.707279571611646e-08,5.158475015626659e-06,1.41890446643818
5.158555141550691e-06,1.381365366571925,5.158555141550691e-06,0.5353923444767517,5.158555141550691e-06,-2.575264305761846e-08,5.158555141550691e-06,1.418746457760217
5.158640091213176e-06,1.370971996487971,5.158640091213176e-06,0.5311448613524832,5.158640091213176e-06,-2.452968048267043e-08,5.158640091213176e-06,1.418581283773266
5.158732598871334e-06,1.36015864173452,5.158732598871334e-06,0.5265194784446054,5.158732598871334e-06,-2.335171466228542e-08,5.158732598871334e-06,1.418404523994529
5.158834204096672e-06,1.34882440787652,5.158834204096672e-06,0.5214392171776694,5.158834204096672e-06,-2.2196619698685e-08,5.158834204096672e-06,1.418214326954161
5.158948631962709e-06,1.336672628039557,5.158948631962709e-06,0.5157178238758132,5.158948631962709e-06,-2.10264677238276e-08,5.158948631962709e-06,1.418005131041784
5.159080251657184e-06,1.323423040415581,5.159080251657184e-06,0.5091368391520874,5.159080251657184e-06,-1.981009135016423e-08,5.159080251657184e-06,1.417770947520027
5.159232178261351e-06,1.309010971156138,5.159232178261351e-06,0.5015405089437209,5.159232178261351e-06,-1.853837068512632e-08,5.159232178261351e-06,1.417508870130944
5.15939546278213e-06,1.294486260137428,5.15939546278213e-06,0.4933762829047941,5.15939546278213e-06,-1.729681526008824e-08,5.15939546278213e-06,1.41723648567156
5.159573609452868e-06,1.279685396057444,5.159573609452868e-06,0.4844689493678935,5.159573609452868e-06,-1.606113738925529e-08,5.159573609452868e-06,1.416949574090785
5.159771574082212e-06,1.264412803159303,5.159771574082212e-06,0.4745707179006916,5.159771574082212e-06,-1.480817809085804e-08,5.159771574082212e-06,1.416642436371429
5.159989404981199e-06,1.248917049065003,5.159989404981199e-06,0.4636791729513158,5.159989404981199e-06,-1.355427127967563e-08,5.159989404981199e-06,1.416317640509953
5.160225007391345e-06,1.23356792086103,5.160225007391345e-06,0.4518990524440241,5.160225007391345e-06,-1.232583433487535e-08,5.160225007391345e-06,1.415980703826685
5.160480325264639e-06,1.218441343698193,5.160480325264639e-06,0.4391331587793362,5.160480325264639e-06,-1.112273674744958e-08,5.160480325264639e-06,1.415631244049304
5.160759382536328e-06,1.203541487865373,5.160759382536328e-06,0.4251802951948987,5.160759382536328e-06,-9.930769112033316e-09,5.160759382536328e-06,1.41526690408147
5.161070960087701e-06,1.188755001448129,5.161070960087701e-06,0.4096014176262323,5.161070960087701e-06,-8.710496495875961e-09,5.161070960087701e-06,1.414881070149953
5.161433644745105e-06,1.173822334805711,5.161433644745105e-06,0.3914671847560292,5.161433644745105e-06,-7.392034405610121e-09,5.161433644745105e-06,1.414458893449298
5.161835048908091e-06,1.159953520429416,5.161835048908091e-06,0.3713969766067444,5.161835048908091e-06,-6.042585844442445e-09,5.161835048908091e-06,1.414023271971548
5.162272527034832e-06,1.147746792394804,5.162272527034832e-06,0.3495230702696763,5.162272527034832e-06,-4.715133997047699e-09,5.162272527034832e-06,1.41358220059913
5.162802546855119e-06,1.136545970512089,5.162802546855119e-06,0.3230220792553255,5.162802546855119e-06,-3.317346387042603e-09,5.162802546855119e-06,1.413088422998308
5.163362079073241e-06,1.128379945511578,5.163362079073241e-06,0.2950454683492365,5.163362079073241e-06,-2.087838768370566e-09,5.163362079073241e-06,1.412608391444415
5.163812533756733e-06,1.124135011279753,5.163812533756733e-06,0.2725227341746183,5.163812533756733e-06,-1.271495165845812e-09,5.163812533756733e-06,1.412248495078338
5.164262988440226e-06,1.121626944931071,5.164262988440226e-06,0.25,5.164262988440226e-06,-5.831754034639592e-10,5.164262988440226e-06,1.411909352539043
5.164473344806055e-06,1.121135830230374,5.164473344806055e-06,0.25,5.164473344806055e-06,-3.247602572685296e-10,5.164473344806055e-06,1.411758904580998
5.164842658000129e-06,1.120772466893533,5.164842658000129e-06,0.25,5.164842658000129e-06,1.1156402255085e-10,5.164842658000129e-06,1.411502420382354
5.165203455473609e-06,1.121079590760068,5.165203455473609e-06,0.25,5.165203455473609e-06,4.836850676209925e-10,5.165203455473609e-06,1.411260939222748
5.165808117092052e-06,1.122894810796481,5.165808117092052e-06,0.25,5.165808117092052e-06,9.952227888200103e-10,5.165808117092052e-06,1.41087549505691
5.166630927066256e-06,1.127410295775129,5.166630927066256e-06,0.25,5.166630927066256e-06,1.501451275026024e-09,5.166630927066256e-06,1.410387476000463
5.167379057384962e-06,1.133012842212342,5.167379057384962e-06,0.25,5.167379057384962e-06,1.799312408560433e-09,5.167379057384962e-06,1.409978196336705
5.168065168099377e-06,1.138969955105619,5.168065168099377e-06,0.25,5.168065168099377e-06,1.955112835361702e-09,5.168065168099377e-06,1.409633321625079
5.16876672441719e-06,1.145490601549893,5.16876672441719e-06,0.25,5.16876672441719e-06,2.018118945403318e-09,5.16876672441719e-06,1.409311960530433
5.16959380333317e-06,1.153321527624441,5.16959380333317e-06,0.25,5.16959380333317e-06,2.000985405465296e-09,5.16959380333317e-06,1.408974238770381
5.170480445849207e-06,1.161530463054126,5.170480445849207e-06,0.25,5.170480445849207e-06,1.909949255778844e-09,5.170480445849207e-06,1.408657817307538
5.171394867371777e-06,1.169536484513358,5.171394867371777e-06,0.25,5.171394867371777e-06,1.772443665989147e-09,5.171394867371777e-06,1.408373329979373
5.172341720503024e-06,1.177176666814622,5.172341720503024e-06,0.25,5.172341720503024e-06,1.610272478286627e-09,5.172341720503024e-06,1.408113903484431
5.173342507509427e-06,1.184463484757424,5.173342507509427e-06,0.25,5.173342507509427e-06,1.43660750771095e-09,5.173342507509427e-06,1.407867888304962
5.174434386327708e-06,1.191499472488363,5.174434386327708e-06,0.25,5.174434386327708e-06,1.259151401714511e-09,5.174434386327708e-06,1.407620748824544
5.175666440437234e-06,1.198393675601397,5.175666440437234e-06,0.25,5.175666440437234e-06,1.084730246891772e-09,5.175666440437234e-06,1.407355162311699
5.177108167285042e-06,1.205275523894,5.177108167285042e-06,0.25,5.177108167285042e-06,9.209986511868559e-10,5.177108167285042e-06,1.407046895358995
5.178890366577109e-06,1.212416196689456,5.178890366577109e-06,0.25,5.178890366577109e-06,7.727901250389566e-10,5.178890366577109e-06,1.406653231326963
5.180701066904893e-06,1.218500920635198,5.180701066904893e-06,0.25,5.180701066904893e-06,6.649002871684003e-10,5.180701066904893e-06,1.406232141726384
5.18246314921199e-06,1.223526301397705,5.18246314921199e-06,0.25,5.18246314921199e-06,5.791222058662239e-10,5.18246314921199e-06,1.405804485513687
5.184178361778129e-06,1.227701246420151,5.184178361778129e-06,0.25,5.184178361778129e-06,5.047675772268667e-10,5.184178361778129e-06,1.405375652812767
5.186017055690419e-06,1.231495140732794,5.186017055690419e-06,0.25,5.186017055690419e-06,4.335696805040995e-10,5.186017055690419e-06,1.404905452095153
5.188168530303479e-06,1.235163886665437,5.188168530303479e-06,0.25,5.188168530303479e-06,3.617133874327149e-10,5.188168530303479e-06,1.404343739768931
5.190742262702936e-06,1.238643239472304,5.190742262702936e-06,0.25,5.190742262702936e-06,2.912111070533499e-10,5.190742262702936e-06,1.403657578026235
5.193593889050466e-06,1.241571661010108,5.193593889050466e-06,0.25,5.193593889050466e-06,2.306205186209739e-10,5.193593889050466e-06,1.402881736960507
5.196660926807146e-06,1.243886877533087,5.196660926807146e-06,0.25,5.196660926807146e-06,1.822202678043213e-10,5.196660926807146e-06,1.40203242177016
5.198830463403572e-06,1.245111730462694,5.198830463403572e-06,0.25,5.198830463403572e-06,1.565905522555191e-10,5.198830463403572e-06,1.40142413210423
5.201e-06,1.246076112126537,5.201e-06,0.25,5.201e-06,1.363115373471337e-10,5.201e-06,1.400811276764623
5.201500250000417e-06,1.246258956610763,5.201500250000417e-06,0.25,5.201500250000417e-06,1.324981545003167e-10,5.201500250000417e-06,1.400669287880177
5.201999999999999e-06,1.246435438293873,5.201999999999999e-06,0.25,5.201999999999999e-06,1.287816058516234e-10,5.201999999999999e-06,1.400527343684583
5.202000250000417e-06,1.246435525029281,5.202000250000417e-06,0.25,5.202000250000417e-06,1.2877654858213e-10,5.202000250000417e-06,1.40052727265389
5.202000750001252e-06,1.246435698491491,5.202000750001252e-06,0.25,5.202000750001252e-06,1.287730511941772e-10,5.202000750001252e-06,1.400527130592455
5.202001750002922e-06,1.246436045395253,5.202001750002922e-06,0.25,5.202001750002922e-06,1.287661448238814e-10,5.202001750002922e-06,1.400526846469485
5.202003750006261e-06,1.24643673910164,5.202003750006261e-06,0.25,5.202003750006261e-06,1.287519296206935e-10,5.202003750006261e-06,1.400526278223275
5.20200775001294e-06,1.246438126089155,5.20200775001294e-06,0.25,5.20200775001294e-06,1.287229408119826e-10,5.20200775001294e-06,1.400525141729279
5.202015750026298e-06,1.246440898331774,5.202015750026298e-06,0.25,5.202015750026298e-06,1.286643918534636e-10,5.202015750026298e-06,1.400522868728456
5.202031750053014e-06,1.246446435841446,5.202031750053014e-06,0.25,5.202031750053014e-06,1.285470623222942e-10,5.202031750053014e-06,1.400518322652517
5.202063750106445e-06,1.246457482962242,5.202063750106445e-06,0.25,5.202063750106445e-06,1.283131303235987e-10,5.202063750106445e-06,1.400509230159751
5.202127750213309e-06,1.246479466094545,5.202127750213309e-06,0.25,5.202127750213309e-06,1.278482494620883e-10,5.202127750213309e-06,1.400491043715759
5.202255750427036e-06,1.246522991900976,5.202255750427036e-06,0.25,5.202255750427036e-06,1.269283397796552e-10,5.202255750427036e-06,1.400454664810029
5.202500500000833e-06,1.246604610218618,5.202500500000833e-06,0.25,5.202500500000833e-06,1.252026645944802e-10,5.202500500000833e-06,1.400385082597933
5.202750375000625e-06,1.246685803285097,5.202750375000625e-06,0.25,5.202750375000625e-06,1.234846987417785e-10,5.202750375000625e-06,1.400314014480148
5.203000250000417e-06,1.246764890495368,5.203000250000417e-06,0.25,5.203000250000417e-06,1.21810104485751e-10,5.203000250000417e-06,1.400242918604109
5.203000500000833e-06,1.246764968566736,5.203000500000833e-06,0.25,5.203000500000833e-06,1.218081617854815e-10,5.203000500000833e-06,1.400242847459044
5.203001000001666e-06,1.246765124701243,5.203001000001666e-06,0.25,5.203001000001666e-06,1.218048512135448e-10,5.203001000001666e-06,1.40024270516878
5.203002000003333e-06,1.246765436950595,5.203002000003333e-06,0.25,5.203002000003333e-06,1.217982764721292e-10,5.203002000003333e-06,1.400242420587908
5.203004000006665e-06,1.246766061354887,5.203004000006665e-06,0.25,5.203004000006665e-06,1.217850969600818e-10,5.203004000006665e-06,1.40024185142471
5.203008000013331e-06,1.246767309773008,5.203008000013331e-06,0.25,5.203008000013331e-06,1.217587206504002e-10,5.203008000013331e-06,1.400240713092554
5.203016000026662e-06,1.246769805036733,5.203016000026662e-06,0.25,5.203016000026662e-06,1.217059562777195e-10,5.203016000026662e-06,1.4002384364057
5.203032000053323e-06,1.246774789268658,5.203032000053323e-06,0.25,5.203032000053323e-06,1.216004767682546e-10,5.203032000053323e-06,1.400233882944751
5.203064000106647e-06,1.246784732593411,5.203064000106647e-06,0.25,5.203064000106647e-06,1.213899234842327e-10,5.203064000106647e-06,1.400224775688245
5.203128000213293e-06,1.246804519119933,5.203128000213293e-06,0.25,5.203128000213293e-06,1.209707564992651e-10,5.203128000213293e-06,1.400206559882442
5.203256000426586e-06,1.246843695192307,5.203256000426586e-06,0.25,5.203256000426586e-06,1.20140522213508e-10,5.203256000426586e-06,1.400170123243094
5.203500750001249e-06,1.246917155043582,5.203500750001249e-06,0.25,5.203500750001249e-06,1.185828792011362e-10,5.203500750001249e-06,1.400100434668736
5.203750625001041e-06,1.246990229669203,5.203750625001041e-06,0.25,5.203750625001041e-06,1.170323923835704e-10,5.203750625001041e-06,1.400029263402273
5.204000500000833e-06,1.247061406742979,5.204000500000833e-06,0.25,5.204000500000833e-06,1.155212334934631e-10,5.204000500000833e-06,1.399958069777384
5.204000750001249e-06,1.247061477004642,5.204000750001249e-06,0.25,5.204000750001249e-06,1.155195027226652e-10,5.204000750001249e-06,1.399957998537141
5.204001250002083e-06,1.247061617520508,5.204001250002083e-06,0.25,5.204001250002083e-06,1.155165028397335e-10,5.204001250002083e-06,1.399957856056528
5.204002250003749e-06,1.247061898534597,5.204002250003749e-06,0.25,5.204002250003749e-06,1.155105849220994e-10,5.204002250003749e-06,1.399957571095056
5.204004250007082e-06,1.247062460477788,5.204004250007082e-06,0.25,5.204004250007082e-06,1.154986918259913e-10,5.204004250007082e-06,1.399957001170988
5.204008250013747e-06,1.24706358401238,5.204008250013747e-06,0.25,5.204008250013747e-06,1.154748840401178e-10,5.204008250013747e-06,1.399955861318273
5.204016250027078e-06,1.247065829664749,5.204016250027078e-06,0.25,5.204016250027078e-06,1.154272644101037e-10,5.204016250027078e-06,1.39995358159485
5.20403225005374e-06,1.247070315297318,5.20403225005374e-06,0.25,5.20403225005374e-06,1.1533207387763e-10,5.20403225005374e-06,1.399949022078208
5.204064250107063e-06,1.24707926391349,5.204064250107063e-06,0.25,5.204064250107063e-06,1.151420738991041e-10,5.204064250107063e-06,1.399939902777624
5.204128250213709e-06,1.24709707094376,5.204128250213709e-06,0.25,5.204128250213709e-06,1.147638445312968e-10,5.204128250213709e-06,1.399921663145715
5.204256250427003e-06,1.247132327375232,5.204256250427003e-06,0.25,5.204256250427003e-06,1.140147234635699e-10,5.204256250427003e-06,1.399885179884805
5.204501000001665e-06,1.247198436187412,5.204501000001665e-06,0.25,5.204501000001665e-06,1.126093294159799e-10,5.204501000001665e-06,1.399815405931181
5.204750875001457e-06,1.2472641967761,5.204750875001457e-06,0.25,5.204750875001457e-06,1.112104556598935e-10,5.204750875001457e-06,1.399744152514803
5.205000750001249e-06,1.247328248310514,5.205000750001249e-06,0.25,5.205000750001249e-06,1.09847105767261e-10,5.205000750001249e-06,1.399672881715158
5.205500500000833e-06,1.247448324208582,5.205500500000833e-06,0.25,5.205500500000833e-06,1.072913445615265e-10,5.205500500000833e-06,1.399530265954126
5.2065e-06,1.247674167891833,5.2065e-06,0.25,5.2065e-06,1.024676757853268e-10,5.2065e-06,1.399244925267391
5.208498999998335e-06,1.248064874008582,5.208498999998335e-06,0.25,5.208498999998335e-06,9.408775732299619e-11,5.208498999998335e-06,1.398673932639154
5.212496999995004e-06,1.248649160899933,5.212496999995004e-06,0.25,5.212496999995004e-06,8.144306665315367e-11,5.212496999995004e-06,1.397532165935015
5.218953297053622e-06,1.249220127114708,5.218953297053622e-06,0.25,5.218953297053622e-06,6.882857004678756e-11,5.218953297053622e-06,1.395694131796204
5.225790924879767e-06,1.249520473686585,5.225790924879767e-06,0.25,5.225790924879767e-06,6.187198158024416e-11,5.225790924879767e-06,1.393760788255572
5.23350172529766e-06,1.24966616382076,5.23350172529766e-06,0.25,5.23350172529766e-06,5.808873972805646e-11,5.23350172529766e-06,1.391601713303549
5.242635583671198e-06,1.249723887367163,5.242635583671198e-06,0.25,5.242635583671198e-06,5.604144159930099e-11,5.242635583671198e-06,1.389076455671079
5.25e-06,1.249731496956879,5.25e-06,0.25,5.25e-06,5.52326551865092e-11,5.25e-06,1.387066506617323
5.250500250000417e-06,1.249730863104556,5.250500250000417e-06,0.25,5.250500250000417e-06,5.520015115342687e-11,5.250500250000417e-06,1.386930875716861
5.250999999999999e-06,1.249730252380644,5.250999999999999e-06,0.25,5.250999999999999e-06,5.51717888262563e-11,5.250999999999999e-06,1.386795452065804
5.251000250000417e-06,1.24973025208074,5.251000250000417e-06,0.25,5.251000250000417e-06,5.517175275939098e-11,5.251000250000417e-06,1.386795384337942
5.251000750001252e-06,1.249730251480903,5.251000750001252e-06,0.25,5.251000750001252e-06,5.517168853286863e-11,5.251000750001252e-06,1.386795248882332
5.251001750002921e-06,1.249730250281127,5.251001750002921e-06,0.25,5.251001750002921e-06,5.517155785045614e-11,5.251001750002921e-06,1.386794977971365
5.251003750006261e-06,1.249730247881481,5.251003750006261e-06,0.25,5.251003750006261e-06,5.517135499151175e-11,5.251003750006261e-06,1.386794436150756
5.25100775001294e-06,1.249730243082432,5.25100775001294e-06,0.25,5.25100775001294e-06,5.517099913335457e-11,5.25100775001294e-06,1.386793352515054
5.251015750026298e-06,1.249730233488012,5.251015750026298e-06,0.25,5.251015750026298e-06,5.517040548237469e-11,5.251015750026298e-06,1.386791185265988
5.251031750053014e-06,1.249730214320991,5.251031750053014e-06,0.25,5.251031750053014e-06,5.516937931349048e-11,5.251031750053014e-06,1.386786850855469
5.251063750106445e-06,1.249730176081813,5.251063750106445e-06,0.25,5.251063750106445e-06,5.516744476003326e-11,5.251063750106445e-06,1.386778182372159
5.251127750213309e-06,1.249730099981148,5.251127750213309e-06,0.25,5.251127750213309e-06,5.516358104520797e-11,5.251127750213309e-06,1.386760846732097
5.251255750427036e-06,1.249729949271776,5.251255750427036e-06,0.25,5.251255750427036e-06,5.5155754446417e-11,5.251255750427036e-06,1.386726180756379
5.251500500000833e-06,1.249729666540167,5.251500500000833e-06,0.25,5.251500500000833e-06,5.514064873120335e-11,5.251500500000833e-06,1.386659915554111
5.251750375000625e-06,1.249729385105453,5.251750375000625e-06,0.25,5.251750375000625e-06,5.512510293614452e-11,5.251750375000625e-06,1.386592289334747
5.252000250000416e-06,1.249729110785,5.252000250000416e-06,0.25,5.252000250000416e-06,5.510943790781325e-11,5.252000250000416e-06,1.386524690029025
5.252000500000833e-06,1.249729110514075,5.252000500000833e-06,0.25,5.252000500000833e-06,5.510940396615451e-11,5.252000500000833e-06,1.386524622409268
5.252001000001666e-06,1.249729109972344,5.252001000001666e-06,0.25,5.252001000001666e-06,5.51093969071843e-11,5.252001000001666e-06,1.386524487169896
5.252002000003333e-06,1.249729108888893,5.252002000003333e-06,0.25,5.252002000003333e-06,5.510932224566701e-11,5.252002000003333e-06,1.386524216691389
5.252004000006665e-06,1.249729106722309,5.252004000006665e-06,0.25,5.252004000006665e-06,5.51092010165233e-11,5.252004000006665e-06,1.386523675735616
5.252008000013331e-06,1.249729102390448,5.252008000013331e-06,0.25,5.252008000013331e-06,5.510894852428117e-11,5.252008000013331e-06,1.386522593829187
5.252016000026662e-06,1.24972909373211,5.252016000026662e-06,0.25,5.252016000026662e-06,5.510844725741497e-11,5.252016000026662e-06,1.386520430036981
5.252032000053323e-06,1.249729076436662,5.252032000053323e-06,0.25,5.252032000053323e-06,5.510743838572007e-11,5.252032000053323e-06,1.386516102535155
5.252064000106646e-06,1.249729041930652,5.252064000106646e-06,0.25,5.252064000106646e-06,5.510542218885895e-11,5.252064000106646e-06,1.386507447861933
5.252128000213293e-06,1.249728973256416,5.252128000213293e-06,0.25,5.252128000213293e-06,5.510138260702731e-11,5.252128000213293e-06,1.386490139836883
5.252256000426586e-06,1.249728837247065,5.252256000426586e-06,0.25,5.252256000426586e-06,5.509328136705108e-11,5.252256000426586e-06,1.386455529069732
5.252500750001249e-06,1.249728582068296,5.252500750001249e-06,0.25,5.252500750001249e-06,5.507770894996129e-11,5.252500750001249e-06,1.386389369313817
5.252750625001041e-06,1.249728328028809,5.252750625001041e-06,0.25,5.252750625001041e-06,5.506170243924078e-11,5.252750625001041e-06,1.386321850581864
5.253000500000833e-06,1.249728080381831,5.253000500000833e-06,0.25,5.253000500000833e-06,5.504559016487744e-11,5.253000500000833e-06,1.386254358595479
5.253000750001249e-06,1.249728080137218,5.253000750001249e-06,0.25,5.253000750001249e-06,5.504554835846754e-11,5.253000750001249e-06,1.386254291083006
5.253001250002082e-06,1.249728079648059,5.253001250002082e-06,0.25,5.253001250002082e-06,5.504552743272961e-11,5.253001250002082e-06,1.386254156058182
5.253002250003749e-06,1.249728078669942,5.253002250003749e-06,0.25,5.253002250003749e-06,5.504549556254886e-11,5.253002250003749e-06,1.386253886008846
5.253004250007082e-06,1.249728076713963,5.253004250007082e-06,0.25,5.253004250007082e-06,5.504534936588149e-11,5.253004250007082e-06,1.386253345911395
5.253008250013747e-06,1.249728072802994,5.253008250013747e-06,0.25,5.253008250013747e-06,5.504508071148982e-11,5.253008250013747e-06,1.386252265721509
5.253016250027078e-06,1.249728064986091,5.253016250027078e-06,0.25,5.253016250027078e-06,5.504457492841733e-11,5.253016250027078e-06,1.386250105362332
5.253032250053739e-06,1.2497280493713,5.253032250053739e-06,0.25,5.253032250053739e-06,5.504353514502923e-11,5.253032250053739e-06,1.386245784726021
5.253064250107063e-06,1.249728018217889,5.253064250107063e-06,0.25,5.253064250107063e-06,5.504146236750791e-11,5.253064250107063e-06,1.386237143781738
5.253128250213709e-06,1.24972795621472,5.253128250213709e-06,0.25,5.253128250213709e-06,5.503731207922653e-11,5.253128250213709e-06,1.386219863206427
5.253256250427003e-06,1.249727833410912,5.253256250427003e-06,0.25,5.253256250427003e-06,5.502933163437627e-11,5.253256250427003e-06,1.386185307206791
5.253501000001665e-06,1.249727602952216,5.253501000001665e-06,0.25,5.253501000001665e-06,5.502267238226819e-11,5.253501000001665e-06,1.386119245789141
5.253750875001457e-06,1.249727373521171,5.253750875001457e-06,0.25,5.253750875001457e-06,5.501191133093332e-11,5.253750875001457e-06,1.386051819748592
5.254000750001249e-06,1.249727149838044,5.254000750001249e-06,0.25,5.254000750001249e-06,5.500127831457332e-11,5.254000750001249e-06,1.385984412937901
5.254001000001666e-06,1.24972714961711,5.254001000001666e-06,0.25,5.254001000001666e-06,5.500125695501199e-11,5.254001000001666e-06,1.385984345506889
5.254001052210977e-06,1.249727156911453,5.254001052210977e-06,0.25,5.254001052210977e-06,4.323183975222619e-11,5.254001052210977e-06,1.385984341743821
5.254001156629601e-06,1.249727170740438,5.254001156629601e-06,0.25,5.254001156629601e-06,4.844812545977089e-11,5.254001156629601e-06,1.385984331588832
5.254001234771066e-06,1.249727180439316,5.254001234771066e-06,0.25,5.254001234771066e-06,4.930824616889487e-11,5.254001234771066e-06,1.385984322561236
5.254001391053996e-06,1.249727198512915,5.254001391053996e-06,0.25,5.254001391053996e-06,5.166136237328959e-11,5.254001391053996e-06,1.38598430163337
5.254001703619857e-06,1.249727225308401,5.254001703619857e-06,0.25,5.254001703619857e-06,5.425106731367633e-11,5.254001703619857e-06,1.385984246122188
5.254002328751578e-06,1.249727263656666,5.254002328751578e-06,0.25,5.254002328751578e-06,5.943206938014178e-11,5.254002328751578e-06,1.38598410830983
5.254003557984563e-06,1.249727302398123,5.254003557984563e-06,0.25,5.254003557984563e-06,6.091252063945683e-11,5.254003557984563e-06,1.385983789170796
5.254004806582515e-06,1.249727285464671,5.254004806582515e-06,0.25,5.254004806582515e-06,5.785715594501449e-11,5.254004806582515e-06,1.38598341608656
5.254006710869996e-06,1.249727212830377,5.254006710869996e-06,0.25,5.254006710869996e-06,5.406593637616091e-11,5.254006710869996e-06,1.385982827537843
5.254008584314014e-06,1.249727140082266,5.254008584314014e-06,0.25,5.254008584314014e-06,5.276361481703281e-11,5.254008584314014e-06,1.385982266879999
5.254010737790471e-06,1.249727083323362,5.254010737790471e-06,0.25,5.254010737790471e-06,5.297903952667333e-11,5.254010737790471e-06,1.385981654095922
5.25401354939682e-06,1.24972705422897,5.25401354939682e-06,0.25,5.25401354939682e-06,5.404959897547023e-11,5.25401354939682e-06,1.385980889486581
5.254017690488789e-06,1.249727062010122,5.254017690488789e-06,0.25,5.254017690488789e-06,5.508524876552833e-11,5.254017690488789e-06,1.385979792685989
5.254025972672727e-06,1.249727106124372,5.254025972672727e-06,0.25,5.254025972672727e-06,5.542546113363529e-11,5.254025972672727e-06,1.385977602340707
5.254035372892143e-06,1.2497271301889,5.254035372892143e-06,0.25,5.254035372892143e-06,5.516413161567356e-11,5.254035372892143e-06,1.385975089150522
5.254045712247494e-06,1.249727125982899,5.254045712247494e-06,0.25,5.254045712247494e-06,5.501118167033966e-11,5.254045712247494e-06,1.385972301811268
5.254058654870433e-06,1.249727107112345,5.254058654870433e-06,0.25,5.254058654870433e-06,5.499599117712364e-11,5.254058654870433e-06,1.385968803570794
5.254075962670981e-06,1.249727084170504,5.254075962670981e-06,0.25,5.254075962670981e-06,5.500536560167372e-11,5.254075962670981e-06,1.385964128158607
5.254100616117522e-06,1.249727059964914,5.254100616117522e-06,0.25,5.254100616117522e-06,5.499774635539521e-11,5.254100616117522e-06,1.385957476363023
5.254147490246978e-06,1.249727018851799,5.254147490246978e-06,0.25,5.254147490246978e-06,5.49866481835014e-11,5.254147490246978e-06,1.385944835355011
5.254201557087291e-06,1.249726972517171,5.254201557087291e-06,0.25,5.254201557087291e-06,5.499005163882487e-11,5.254201557087291e-06,1.385930256361256
